;title;abstract;dc:publisher;prism:aggregationType;prism:publicationName;prism:coverDate;prism:url
812;Generated enterprise information systems: MDSE for maintainable co-development of frontend and backend;Universities, like any application domain and industry sector, have to establish a well functioning, reliable management accounting, and financial reporting software system. Currently, chairs have different technical solutions for their financial management such as commercial accounting software tailored to the needs of the central administration as well as the chairs' own data collections with additional information in other software tools. Previous work did not investigate the use of model-driven software engineering methods for the maintainable development of a full-size real-world enterprise information system. This paper shows the application of model-driven software engineering methods to create this system and support the maintainable co-development of frontend and backend written in different programming languages. We are using a variety of models and modeling languages in addition to an application generator that allows for continuous re-generation. Our approach can be easily adapted to other problem domains to create a functional prototype out of models with minimal manual effort.;CEUR-WSceurws@sunsite.informatik.rwth-aachen.de;Conference Proceeding;CEUR Workshop Proceedings;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85080937709
813;Continuous transition from model-driven prototype to full-size real-world enterprise information systems;This paper presents our approach to create an executable prototype of an enterprise information system based only on a data structure model. This prototype, which is still easily adaptable and extendable, can be used for analysis exploration and builds a solid foundation for the final system. The presented approach transforms a data structure model to changeable and extendable graphical user interface models. In a second step, the data structure model and the GUI models are used to generate the resulting system. This approach allows the developer to generate (a) persistence, (b) basic application logic, (c) transportation layers, and (d) a variety of possible graphical representations for the prototype based only on a data structure model. Extensions and changes of the GUI are still possible on model and code level. This is possible by synthetization of GUI models and change operations defined in the same domain-specific language.;Association for Information Systems;Conference Proceeding;26th Americas Conference on Information Systems, AMCIS 2020;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85096970269
814;Engineering tagging languages for DSLs;To keep a DSL clean, readable and reusable in different contexts, it is useful to define a separate tagging language. A tag model logically adds information to the tagged DSL model while technically keeping the artifacts separated. Using a generic tagging language leads to promiscuous tag models, whereas defining a target DSL-specific tag language has a high initial overhead. This paper presents a systematic approach to define a DSL-specific tag language and a corresponding schema language, combining the advantages of both worlds: (a) the tag language specifically fits to the DSL, (b) the artifacts are kept separated and enabling reuse with different tag decorations, (c) the tag language follows a defined type schema, and (d) systematic derivation considerably reduces the effort necessary to implement the tag language. An example shows that it can at least partially be realized by a generator and applied for any kind of DSL.;Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;2015 ACM/IEEE 18th International Conference on Model Driven Engineering Languages and Systems, MODELS 2015 - Proceedings;2015-11-25;https://api.elsevier.com/content/abstract/scopus_id/84961634193
815;Digital twin: Mitigating unpredictable, undesirable emergent behavior in complex systems;Systems do not simply pop into existence. They progress through lifecycle phases of creation, production, operations, and disposal. The issues leading to undesirable and unpredicted emergent behavior are set in place during the phases of creation and production and realized during the operational phase, with many of those problematic issues due to human interaction. We propose that the idea of the Digital Twin, which links the physical system with its virtual equivalent can mitigate these problematic issues. We describe the Digital Twin concept and its development, show how it applies across the product lifecycle in defining and understanding system behavior, and define tests to evaluate how we are progressing. We discuss how the Digital Twin relates to Systems Engineering and how it can address the human interactions that lead to “normal accidents.” We address both Digital Twin obstacles and opportunities, such as system replication and front running. We finish with NASA's current work with the Digital Twin.;Springer International Publishing;Book;Transdisciplinary Perspectives on Complex Systems: New Findings and Approaches;2016-01-01;https://api.elsevier.com/content/abstract/scopus_id/85006339863
816;ThingML: A language and code generation framework for heterogeneous targets;One of the selling points of Model-Driven Software Engineering (MDSE) is the increase in productivity offered by automatically generating code from models. However, the practical adoption of code generation remains relatively slow and limited to niche applications. Tooling issues are often pointed out but more fundamentally, experience shows that: (i) models and modeling languages used for other purposes are not necessarily well suited for code generation and (ii) code generators are often seen as black-boxes which are not easy to trust and produce sub-optimal code. This paper presents and discusses our experiences applying the ThingML approach to different domains. ThingML includes a modeling language and tool designed for supporting code generation and a highly customizable multi-platform code generation framework. The approach is implemented in an open-source tool providing a family of code generators targeting heterogeneous platforms. It has been evaluated through several case studies and is being used for in the development of a commercial ambient assisted living system.;Association for Computing Machinery, Incacmhelp@acm.org;Conference Proceeding;Proceedings - 19th ACM/IEEE International Conference on Model Driven Engineering Languages and Systems, MODELS 2016;2016-10-02;https://api.elsevier.com/content/abstract/scopus_id/85008457888
817;Retrofitting controlled dynamic reconfiguration into the architecture description language MontiArcAutomaton;Component & connector architecture description languages (C&C ADLs) provide hierarchical decomposition of system functionality into components and their interaction. Most ADLs fix interaction configurations at design time while some express dynamic reconfiguration of components to adapt to runtime changes. Implementing dynamic reconfiguration in a static C&C ADL by encoding it into component behavior creates implicit dependencies between components and forfeits the abstraction of behavior paramount to C&C models. We developed a mechanism for retrofitting dynamic reconfiguration into the static C&C ADL MontiArcAutomaton. This mechanism lifts reconfiguration to an architecture concern and allows to preserve encapsulation and abstraction of C&C ADLs. Our approach enables efficient retrofitting by a smooth integration of reconfiguration semantics and encapsulation. The new dynamic C&C ADL is fully backwards compatible and wellformedness of configurations can be statically checked at design time. Our work provides dynamic reconfiguration for the C&C ADL Monti- ArcAutomaton.;Springer Verlagservice@springer.de;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2016-01-01;https://api.elsevier.com/content/abstract/scopus_id/84999040147
818;Model-driven development of adaptive IoT systems;There is an increasing demand for software systems that utilize the new Internet of Things (IoT) paradigm to provide users with the best functionalities, through transforming objects from traditional to smart ones. In recent years, a number of approaches have been proposed to enable the development of such IoT systems. However, developing IoT systems that adapt at runtime is still a major challenge. In this paper, we propose a model-driven approach to ease the modeling and realization of adaptive IoT systems. First, to model an IoT system, we adopted SysML4IoT (an extension of the SysML) to specify the system functions and adaptations. We also adopted a publish/subscribe paradigm to model environment information and its relationship with the system. Second, based on the system design model, code is generated which is deployed later on to the hardware platform of the system. To show our approach applicability, we have developed a smart lighting system in the context of the S3P project.;CEUR-WS;Conference Proceeding;CEUR Workshop Proceedings;2017-01-01;https://api.elsevier.com/content/abstract/scopus_id/85041450972
819;A digital twin approach for fault diagnosis in distributed photovoltaic systems;Rooftop and building-integrated distributed photovoltaic (PV) systems are emerging as key technologies for smart building applications. This paper presents the design methodology, mathematical analysis, simulation study, and experimental validation of a digital twin approach for fault diagnosis. We develop a digital twin that estimates the measurable characteristic outputs of a PV energy conversion unit (PVECU) in real time. The PVECU constitutes a PV source and a source-level power converter. The fault diagnosis is performed by generating and evaluating an error residual vector, which is the difference between the estimated and measured outputs. A PV panel-level power converter prototype is built to demonstrate how the sensing, processing, and actuation capabilities of the converter can enable effective fault diagnosis in real time. The experimental results show detection and identification of ten different faults in the PVECU. The time to fault detection (FD) in the power converter and the electrical sensors is less than 290 μs and the identification time is less than 4 ms. The time to FD and identification in the PV panel are less than 80 ms and 1.2 s, respectively. The proposed approach demonstrates higher fault sensitivity than that of existing approaches. It can diagnose a 20% drift in the electrical sensor gains and a 20% shading of a solar cell in the PV panel.;Institute of Electrical and Electronics Engineers Inc.;Journal;IEEE Transactions on Power Electronics;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85074215768
820;Health Care in the Cyberspace: Medical Cyber-Physical System and Digital Twin Challenges;Cyber-Physical Systems and Digital Twins are commonly used today in the industrial sector, and the healthcare sector is keen to implement these technological solutions to enhance their capabilities and offer better services for patient care provision. In fact, the adoption of Wireless Body Area Networks (WBAN) based on IoT along with cloud computing systems has led to the development of new methodologies to monitor and treat patients. However, the adoption of the new technologies comes with several challenges in terms of performance and security. Considering that, WBAN can be wearable or implanted under the skin, and the overall concept leads to several cybersecurity challenges that would require deeper investigation. This chapter presents an analysis of the impact that WBAN has on health care. It also provides some definitions of Medical Cyber-Physical Systems (MCPSs) and Digital Twins along with technological enablers such as cloud and IoT.;Springer International Publishing;Book Series;Internet of Things;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85081088828
821;A Digital Twin-Based Multi-modal UI Adaptation Framework for Assistance Systems in Industry 4.0;As a consequence of digital transformation many aspects related to the industrial manufacturing processes are facing changes. In terms of Human-Machine Interaction, the User Interface (UI) plays the most important role as a mediator between the human and certain assistance systems. In traditional industrial environments, the UIs are usually designed to handle a unimodal input command (via touch screen, keyboard or mouse) and to present a feedback in a visual way. However, due to the nature of the tasks there is a need for the human workers to easily shift tasks and acquire new skills. For this reason, in the UI adaptation process the personal abilities and preferences of the human workers should be taken into consideration. In this paper, we present a novel reference model for multi-modal adaptive UIs for assistance systems in manufacturing processes. Our approach provides a solution framework for adaptation of assistance systems in manufacturing processes not only based on the environmental conditions, but also based on the personal characteristics and abilities of the human workers, obtained by a personalized Digital Twin.;Springer Verlagservice@springer.de;Book Series;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2019-01-01;https://api.elsevier.com/content/abstract/scopus_id/85069873204
822;The US air force digital thread/digital Twin – life cycle integration and use of computational and experimental knowledge;Computational and experimental fluid dynamics have been integrated into aeronautical system development processes in varying degrees over the last forty years and have yet to achieve their full promise for reducing the cost and time for development. What has been missing is a holistic advance in the integration not just of computers and wind tunnels but of the organizational constructs and development processes that enable unleashing the full capability of integrated computational and experimental methods. Recent Department of Defense (DoD) policies and guidance focused on organic engineering capabilities, government insight into technical performance, and application of system models over the life cycle are enabling a major paradigm shift toward life cycle integration of computational and experimental knowledge. In conjunction with these new policies, the United States Air Force is developing and applying a Digital Thread/Digital Twin analytical framework to provide engineering analysis capabilities and support to decision making over the entire lifecycle of air vehicles. The Digital Thread/Digital Twin merges physics-based modeling and experimental data to generate an authoritative digital representation of the system at each phase of the acquisition and sustainment process of a weapon system. In this paper the history of integrated computational and experimental fluid dynamics is reviewed as a precursor for the emerging paradigm shift toward a virtual government monopsony that enables a focused application of modeling capabilities and management of knowledge and tools over the life cycle. Illustrations of the potential impact of the new paradigm are also presented.;American Institute of Aeronautics and Astronautics Inc, AIAA;Conference Proceeding;54th AIAA Aerospace Sciences Meeting;2016-01-01;https://api.elsevier.com/content/abstract/scopus_id/85007463616
823;Prototyping a Digital Twin for Real Time Remote Control over Mobile Networks: Application of Remote Surgery;"The concept of digital twin (DT) has emerged to enable the benefits of future paradigms such as the industrial Internet of Things and Industry 4.0. The idea is to bring every data source and control interface description related to a product or process available through a single interface, for auto-discovery and automated communication establishment. However, designing the architecture of a DT to serve every future application is an ambitious task. Therefore, the prototyping systems for specific applications are required to design the DT incrementally. We developed a novel DT prototype to analyze the requirements of communication in a mission-critical application such as mobile networks supported remote surgery. Such operations require low latency and high levels of security and reliability and therefore are a perfect subject for analyzing DT communication and cybersecurity. The system comprised of a robotic arm and HTC vive virtual reality (VR) system connected over a 4G mobile network. More than 70 test users were employed to assess the system. To address the cybersecurity of the system, we incorporated a network manipulation module to test the effect of network outages and attacks; we studied state of the art practices and their utilization within DTs. The capability of the system for actual remote surgery is limited by capabilities of the VR system and insufficient feedback from the robot. However, simulations and research of remote surgeries could be conducted with the system. As a result, we propose ideas for communication establishment and necessary cybersecurity technologies that will help in developing the DT architecture. Furthermore, we concluded that developing the DT requires cross-disciplinary development in several different engineering fields. Each field makes use of its own tools and methods, which do not always fit together perfectly. This is a potentially major obstacle in the realization of Industry 4.0 and similar concepts.";Institute of Electrical and Electronics Engineers Inc.;Journal;IEEE Access;2019-01-01;https://api.elsevier.com/content/abstract/scopus_id/85062238969
824;IoT sensor integration to Node-RED platform;This paper presents the implementation of an Internet of Things (IoT) application that performs the temperature and humidity sensing using DHT11 sensor on Raspberry Pi, and data transfer to the Cloud of the IBM Bluemix. The implementation is done using programming system Raspbian Stretch Lite on Raspberry Pi and IBM Internet of Things platform based on the Node-RED tool installed on the Raspberry Pi and the IBM Cloud.;Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;2018 17th International Symposium on INFOTEH-JAHORINA, INFOTEH 2018 - Proceedings;2018-04-23;https://api.elsevier.com/content/abstract/scopus_id/85050939004
825;Dynamic Evaluation Method of Machining Process Planning Based on Digital Twin;"Process evaluation is widely accepted as an effective strategy to improve product quality and shorten its development cycle. However, there has been very little research on how to evaluate the process plan with the dynamic change of the machining condition and uncertain available manufacturing resources. This paper proposes a novel process evaluation method based on digital twin technology. Three core technologies embodied in the proposed method are illustrated in details: 1) real-time mapping mechanism between the collected data in machining and the process design information; 2) construction of the digital twin-based machining process evaluation (DT-MPPE) framework; and 3) process evaluation driven by digital twin data. To elaborate on how to apply the proposed method to the reality, we present a detailed implementation process of the proposed DT-MPPE method for the key parts of the marine diesel engine. Meanwhile, the future work to completely fulfill digital twin-based smart process planning for complex products is discussed.";Institute of Electrical and Electronics Engineers Inc.;Journal;IEEE Access;2019-01-01;https://api.elsevier.com/content/abstract/scopus_id/85062214330
826;From BIM towards digital twin: Strategy and future development for smart asset management;With the rising adoption of Building Information Model (BIM) for asset management within architecture, engineering, construction and owner-operated (AECO) sector, BIM-enabled asset management has been increasingly attracting more attentions in both research and practice. This study provides a comprehensive review and analysis of the state-of-the-art latest research and industry standards development that impact upon BIM and asset management within the operations and maintenance (O&M) phase. However, BIM is not always enough in whole-life cycle asset management, especially in the O&M phase. Therefore, a framework for future development of smart asset management is proposed, integrating the concept of Digital Twin (DT). DT integrates artificial intelligence, machine learning and data analytics to create dynamic digital models that are able to learn and update the status of the physical counterpart from multiple sources. The findings will contribute to inspiring novel research ideas and promote widespread adoption of smart DT-enabled asset management within the O&M phase.;Springer Verlagservice@springer.de;Book Series;Studies in Computational Intelligence;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85070604150
827;Building a digital twin for additive manufacturing through the exploitation of blockchain: A case analysis of the aircraft industry;Blockchain is becoming a widespread digital technology that allows every transaction to be tracked in an inviolable way, hence making it possible to go back through the entire history of products and product components. Its idiosyncratic characteristics can be especially useful in the aircraft industry, a highly technologically-based sector, wherein manufacturers of components are governed by stringent technical standards, the aim of which is to certify and monitor the whole component production process. In addition, the sector makes significant use of additive manufacturing technologies to perform the rapid prototyping of product components, realized through the supply chain, hence reducing time-to-market, while ensuring quality and containing costs. Starting from these premises, the paper focuses on the phases characterizing the metal additive manufacturing process, in which a component for the aircraft industry can be produced and proposes a digital twin for additive manufacturing in the aircraft industry through the exploitation of Blockchain solutions. In doing so, the paper provides a conceptual answer to securing and organizing the data generated through an end-to-end additive manufacturing process in the aircraft industry and underlines how companies exploiting Blockchain can build secure and connected manufacturing infrastructure.;Elsevier B.V.;Journal;Computers in Industry;2019-08-01;https://api.elsevier.com/content/abstract/scopus_id/85065156908
828;Consistent extra-functional properties tagging for component and connector models;We present a model-driven approach for adding extra-functional properties to component and connector (C&C) models. The approach is based on a tagging mechanism that allows non-invasive extensions of existing languages and their models, here C&C models, with attributes for extra-functional properties. Importantly, our language extension provides means for integrated formal analyses of the consistency of tagged values. Consistency ranges from type-safety and units of quantitative measures to complex dependencies across component hierarchies as well as between component definitions and their instances. We provide a framework for defining and checking rich consistency rules of extra-functional property values based on selection, aggregation, and comparison operators. Our work allows for independent definition and organization of tagged properties to support reuse across models and development stages. The approach is implemented within the MontiCore framework for the C&C architecture description language MontiArc.;CEUR-WS;Conference Proceeding;CEUR Workshop Proceedings;2016-01-01;https://api.elsevier.com/content/abstract/scopus_id/84996931619
829;Presenting a conceptual model for designing hospital architecture with a patient-centered approach based on the patient's lived experience of sense of place in the therapeutic space;BACKGROUND: In recent years, among managers and designers of health-care spaces, there has been a growing tendency to move toward hospital design by combining patient perceptions and expectations of the physical environment of the care area. The main idea of this study was to present a conceptual model of hospital architecture in our country with a patient-centered approach based on some factors that were affecting the sense of place. This model determined the architectural features of treatment spaces from a patient's lived experience that could have a positive mental effect on patients as well. The main question of the research was how to adapt the objective perception to the patient's mental perception to create a sense of place in the hospital space? MATERIALS AND METHODS: This research was qualitative with a phenomenological approach, conducted between July and December 2020. Purposeful sampling consisted of 23 patients, 13 males in the male surgery unit and 10 females in the gynecology unit, who were interviewed in-depth. They were hospitalized for at least 3 days in two hospitals (Dr. Pirooz in Lahijan and Ghaem in Rasht). The data were analyzed by the Colaizzi method. RESULTS: The results consisted of 530 primary codes, 57 subthemes, and 7 main themes. The main themes were hospital location, access to hospital, hospital identity, hospital dependency, hospital attachment, human interactions in the hospital, and hospital evaluation. CONCLUSION: The hospital form guided the patient, and the hospital function directed and obviated the patient's needs. The healing environment and human interactions with it caused the patient to be satisfied with the hospital environment.;Wolters Kluwer Medknow Publications;Journal;Journal of Education and Health Promotion;2022-05-01;https://api.elsevier.com/content/abstract/scopus_id/85134476386
830;A model centered perspective on software-intensive systems;"The aim of this paper contributing to resurrect research interest in conceptual modeling as a means for designing and producing software-intensive systems, as there is still no comprehensive and consistent use of conceptual modeling in practice. The idea is to see any software and information system as a construct consisting of model handlers (model consumers and/or producers). This leads to the paradigm of ""Model Centered Architecture"", which treats all processes, as well as the data they process, as instances of models. These models in turn are instances of metamodels, described using a particular domain specific modeling language (DSML), and represented using a corresponding domain specific representation language. Consequently, all system interfaces are defined through models (via an appropriate DSML) as well. The paper introduces the relevant MCA concepts and sketches open research questions in this field.";CEUR-WSceurws@sunsite.informatik.rwth-aachen.de;Conference Proceeding;CEUR Workshop Proceedings;2018-01-01;https://api.elsevier.com/content/abstract/scopus_id/85048362692
831;User-centered and privacy-driven process mining system design for IoT;Process mining uses event data recorded by information systems to reveal the actual execution of business processes in organizations. By doing this, event logs can expose sensitive information that may be attributed back to individuals (e.g., reveal information on the performance of individual employees). Due to GDPR organizations are obliged to consider privacy throughout the complete development process, which also applies to the design of process mining systems. The aim of this paper is to develop a privacy-preserving system design for process mining. The user-centered view on the system design allows to track who does what, when, why, where and how with personal data. The approach is demonstrated on an IoT manufacturing use case.;Springer Verlagservice@springer.de;Book Series;Lecture Notes in Business Information Processing;2019-01-01;https://api.elsevier.com/content/abstract/scopus_id/85066787588
832;Towards privacy-preserving IoT systems using model driven engineering;Considering the Internet of Things in production processes, the human factor and aspects such as data protection and data transparency are often ignored. However, collecting, storing and processing data is going to be a standard procedure in this domain. This includes data from sensors, machines, and processes as well as individual data about people. Recent approaches such as assistive systems for human-computer and human-machine interaction need more personal data than ever before to provide purposeful, tailored support. For MDE approaches it is important to consider privacy already on model level. This paper discusses a way to create privacy-preserving IoT systems using an MDE approach to support privacy and data transparency. We show the relevance and application on a use case from industrial production processes. Additionally, we discuss abilities for practical realization and its limitation.;CEUR-WSceurws@sunsite.informatik.rwth-aachen.de;Conference Proceeding;CEUR Workshop Proceedings;2019-01-01;https://api.elsevier.com/content/abstract/scopus_id/85072779130
833;Human behavior, goals and model-driven software engineering for assistive systems;Assistive systems might reason about human behavior and specific actions to be able to assist human activities in everyday life or working situations. It is a challenge to create an adaptive, unobtrusive system with high accuracy of supporting actions. Previous work assumes that either a concrete goal is preset for a whole support application, or is chosen from a finite set of goals by the user or is calculated over a finite set of goals by heuristic algorithms. This novel directions paper discusses ideas to reduce the solution space for assistive systems by using observations of human behavior together with domain-specific and general knowledge. We discuss especially challenges for creating goal models, how to combine them with other existing models, and how to use them in model-based software engineering approaches with automatic code generation. A concrete realization of these ideas enables a variety of design decisions regarding modeling languages, the interplay of different languages, and how to handle goals at run-time.;CEUR-WSceurws@sunsite.informatik.rwth-aachen.de;Conference Proceeding;CEUR Workshop Proceedings;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85094179134
834;Context modeling for active assistance;Context awareness is the key to any active assistance system. The Human Behavior Monitoring and Support project (HBMS) applies a multilevel context modeling approach, aiming to achieve context readability, reuse, adaptability and interoperability. The HBMS-System is the resulting active assistance system, which is multiply deployable in different domains to support the behavior of users in situations referring to the user's own episodic knowledge. The HBMSSystem represents and preserves behavior and context knowledge in form of a Human Cognitive Model (HCM) expressed in a domain specific modeling language, called HCM-L. The first version of the HCM-L particularly focused on user behavior modeling. However, evaluations of first use case scenarios made clear that structural context elements like environment, spatiality and personal and social context have to be dealt in more detail. This paper summarizes the requirements for an extended HBMS context model and presents the advanced HCM-L at meta-level M2 also by giving examples on level M1.;CEUR-WS;Conference Proceeding;CEUR Workshop Proceedings;2017-01-01;https://api.elsevier.com/content/abstract/scopus_id/85035035587
835;Model-Based Software Engineering to Tame the IoT Jungle;The Internet of Things (IoT) is a challenging combination of distribution and heterogeneity. A number of software engineering solutions address those challenges in isolation, but few solutions tackle them in combination, which poses a set of concrete challenges. The ThingML (Internet of Things Modeling Language) approach attempts to address those challenges. This model-driven, generative approach, which was inspired by UML, integrates concepts targeted at the IoT. Over the past six years, it has been continuously evolved and applied to cases in different domains, including a commercial e-health solution.;IEEE Computer Societyhelp@computer.org;Journal;IEEE Software;2017-01-01;https://api.elsevier.com/content/abstract/scopus_id/85010402413
836;Choice of effective messaging protocols for IoT systems: MQTT, CoAP, AMQP and HTTP;"The standard and real-time communication technology is an unalloyed inevitability for the development of Internet of Things (IoT) applications. However, the selection of a standard and effective messaging protocol is a challenging and daunting task for any organisation because it depends on the nature of the IoT system and its messaging requirements. Copious messaging protocols have been developed and employed by various organisations based on their requirements in the last two decades. Though, none of them is able to support all messaging requirements of all types of IoT systems. Messaging protocol is an ongoing dilemma for the IoT industry; consequently, it is important to understand the pros and cons of the widely accepted and emerging messaging protocols for IoT systems to determine their best-fit scenarios. Therefore, this paper presents an evaluation of the four established messaging protocols MQTT, CoAP, AMQP and HTTP for IoT systems. Firstly, it presents the broad comparison among these messaging protocols to introduce their characteristics comparatively. Afterwards, it performs a further in-depth and relative analysis based on some interrelated criteria to gain insight into their strengths and limitations. Thus, based on this detailed evaluation, the user can decide their appropriate usage in various IoT systems according to their requirements and suitability.";Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;2017 IEEE International Symposium on Systems Engineering, ISSE 2017 - Proceedings;2017-10-26;https://api.elsevier.com/content/abstract/scopus_id/85040112745
837;Proceedings of the 13th International Symposium on Games, Automata, Logics and Formal Verification, G and ALF 2022;"The proceedings contain 14 papers. The topics discussed include: techniques for unambiguous systems; learning languages of infinite words; state complexity of population protocols; towards multiset semantics database theory: how i learned to stop worrying and love linear algebra; on the existential fragments of local first-order logics with data; capturing bisimulation-invariant exponential-time complexity classes; complexity through translations for modal logic with recursion; schema-based automata determinization; generating tokenizers with flat automata; parametric interval temporal logic over infinite words; realizable and context-free hyperlanguages; controller synthesis for timeline-based games; and adversarial formal semantics of attack trees and related problems.";Open Publishing Association;Conference Proceeding;Electronic Proceedings in Theoretical Computer Science, EPTCS;2022-09-20;https://api.elsevier.com/content/abstract/scopus_id/85139959305
838;Calvin-merging Cloud and IoT;"Developing applications for IoT and Cloud is difficult for a number of reasons; even without considering the inherent complexity of distributed computing, there are several competing platforms, programming languages and communication protocols. It can be argued that this is holding back the industry as a whole: Applications are difficult to write, deploy and manage. In this position paper we present Calvin, a hybrid framework combining ideas from the Actor model and Flow Based Computing. We show that by dividing applications into four well-defined aspects-describe, connect, deploy, and manage-we get an intuitive method for application development, and a flexible, distributed platform for deploying and managing applications. Additionally, we keep Calvin language and platform agnostic by only prescribing a lightweight runtime API, with a limited number of specified communication protocols-with no requirements on the carrier-for communicating with runtimes, between runtimes, and passing data between components.";Elsevier B.V.;Conference Proceeding;Procedia Computer Science;2015-01-01;https://api.elsevier.com/content/abstract/scopus_id/84939195246
839;OpenRoACH: A durable open-source hexapedal platform with onboard robot operating system (ROS);OpenRoACH is a 15-cm 200-gram self-contained hexapedal robot with an onboard single-board computer. To our knowledge, it is the smallest legged robot with the capability of running the Robot Operating System (ROS) onboard. The robot is fully open sourced, uses accessible materials and off-the-shelf electronic components, can be fabricated with benchtop fast-prototyping machines such as a laser cutter and a 3D printer, and can be assembled by one person within two hours. Its sensory capacity has been tested with gyroscopes, accelerometers, Beacon sensors, color vision sensors, linescan sensors and cameras. It is low-cost within 150 including structure materials, motors, electronics, and a battery. The capabilities of OpenRoACH are demonstrated with multi-surface walking and running, 24-hour continuous walking burn-ins, carrying 200-gram dynamic payloads and 800-gram static payloads, and ROS control of steering based on camera feedback. Information and files related to mechanical design, fabrication, assembly, electronics, and control algorithms are all publicly available on https://wiki.eecs.berkeley.edu/biomimetics/Main/OpenRoACH.;Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;Proceedings - IEEE International Conference on Robotics and Automation;2019-05-01;https://api.elsevier.com/content/abstract/scopus_id/85071496807
840;Digital twin: Values, challenges and enablers from a modeling perspective;Digital twin can be defined as a virtual representation of a physical asset enabled through data and simulators for real-time prediction, optimization, monitoring, controlling, and improved decision making. Recent advances in computational pipelines, multiphysics solvers, artificial intelligence, big data cybernetics, data processing and management tools bring the promise of digital twins and their impact on society closer to reality. Digital twinning is now an important and emerging trend in many applications. Also referred to as a computational megamodel, device shadow, mirrored system, avatar or a synchronized virtual prototype, there can be no doubt that a digital twin plays a transformative role not only in how we design and operate cyber-physical intelligent systems, but also in how we advance the modularity of multi-disciplinary systems to tackle fundamental barriers not addressed by the current, evolutionary modeling practices. In this work, we review the recent status of methodologies and techniques related to the construction of digital twins mostly from a modeling perspective. Our aim is to provide a detailed coverage of the current challenges and enabling technologies along with recommendations and reflections for various stakeholders.;Institute of Electrical and Electronics Engineers Inc.;Journal;IEEE Access;2020-01-01;https://api.elsevier.com/content/abstract/scopus_id/85081090770
841;Teaching agile model-driven engineering for cyber-physical systems;Agile development methods, model-driven engineering, and cyber-physical systems are important topics in software engineering education. It is not obvious how to teach their combination while respecting individual challenges posed to students and educators. We have devised a software project class for teaching the agile MDE for CPS. The project class was held in three different semesters. In this paper, we report on the setup of our exploratory study and its goals for teaching. We base our evaluation and insights on interviews and questionnaires. Our results show the feasibility of combination of agile MDE for CPS but also the challenges this combination poses to students and educators.;Institute of Electrical and Electronics Engineers Inc.;Conference Proceeding;Proceedings - 2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering and Education Track, ICSE-SEET 2017;2017-06-29;https://api.elsevier.com/content/abstract/scopus_id/85026747612
842;Modeling with UML: Language, Concepts, Methods;This book presents a variant of UML that is especially suitable for agile development of high-quality software. It adjusts the language UML profile, called UML/P, for optimal assistance for the design, implementation, and agile evolution to facilitate its use especially in agile, yet model based development methods for data intensive or control driven systems. After a general introduction to UML and the choices made in the development of UML/P in Chapter 1, Chapter 2 includes a definition of the language elements of class diagrams and their forms of use as views and representations. Next, Chapter 3 introduces the design and semantic facets of the Object Constraint Language (OCL), which is conceptually improved and syntactically adjusted to Java for better comfort. Subsequently, Chapter 4 introduces object diagrams as an independent, exemplary notation in UML/P, and Chapter 5 offers a detailed introduction to UML/P Statecharts. Lastly, Chapter 6 presents a simplified form of sequence diagrams for exemplary descriptions of object interactions. For completeness, appendixes A–C describe the full syntax of UML/P, and appendix D explains a sample application from the E-commerce domain, which is used in all chapters. This book is ideal for introductory courses for students and practitioners alike.;Springer International Publishing;Book;Modeling with UML: Language, Concepts, Methods;2016-01-01;https://api.elsevier.com/content/abstract/scopus_id/85125489900
843;Shaping the digital twin for design and production engineering;The digitalization of manufacturing fuels the application of sophisticated virtual product models, which are referred to as digital twins, throughout all stages of product realization. Particularly, more realistic virtual models of manufactured products are essential to bridge the gap between design and manufacturing and to mirror the real and virtual worlds. In this paper, we propose a comprehensive reference model based on the concept of Skin Model Shapes, which serves as a digital twin of the physical product in design and manufacturing. In this regard, model conceptualization, representation, and implementation as well as applications along the product life-cycle are addressed.;Elsevier USA;Journal;CIRP Annals - Manufacturing Technology;2017-01-01;https://api.elsevier.com/content/abstract/scopus_id/85018723536
