sep=|
ID|Authors|Title|Publication year|Publisher|Proceedings title|URLs|DOI|Abstract|Keywords|Series
|R. Mao; Y. Li; H. Zhang|Simulation Method in Automotive, Aviation and Maritime Industries for Digital Twin: A Brief Survey|2023|IEEE|2023 IEEE 18th Conference on Industrial Electronics and Applications (ICIEA)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10241843|10.1109/ICIEA58696.2023.10241843|In this work, a brief survey of simulation methods used to create digital twins (DTs) or assist DTs in the automotive, aviation, and marine industries is presented. The simulation methods are classified as model-driven, data-driven, and hybrid methods. In addition, simulation methods in these three industries are studied from the phases of design, manufacturing, and operation. The similarities, differences and characteristics of the simulation methods applied to the automotive, aviation and maritime industries are discussed and summarized from several aspects. Model-driven approaches are used more frequently than the other two methods in design and manufacturing phases, while hybrid methods have great potential to support different operations of DT-related studies in the reviewed three industries. In addition, issues of prognostics and health management (PHM) such as fault diagnosis, remaining useful life (RUL) has recently been more inclined to be studied using data-driven approaches. According to our analysis we believe that as DT technology evolves, the hybrid approach will become the mainstream strategy for DT-based modeling.||
|Perisic, A; Perisic, I; Perisic, B|Simulation-Based Engineering of Heterogeneous Collaborative Systems-A Novel Conceptual Framework|2023||SUSTAINABILITY||10.3390/su15118804|We discuss the collaboration support of loosely coupled Smart Systems through configurable hyper-frameworks. Based on the system-of-systems (SoS) paradigm, in this article, we propose the model of a novel extendible conceptual framework with domain-specific moderation support for model-based simulations and the engineering of complex heterogeneous systems. The domain knowledge meta-model and corresponding management enterprise architecture enable the creation of template-based specializations. The proposed SoS conceptual framework meta-model represents an initial framework prototype that supports modeling, simulation, analysis, and utilization of dynamic architecting of heterogeneous SoS configurations. A Smart-Habitat concept encapsulating Smart-Area, Smart-City, Smart-Lot, Smart-Building, and Smart-Unit abstractions illustrate the frameworks' applicability. The proposed SoS conceptual framework represents the initial conceptual support for modeling, simulation, analysis, and dynamic architecting of heterogeneous SoS configurations. We plan to refine the component architecture meta-model, specify a language workbench with Domain-Specific Orchestration Language support, and verify the configuration-based simulation manifest creation. These actions lead to the framework's next stage, an operational framework (OF) instance, as a transitional artifact to the aimed software framework (SwF) counterpart.||
|PeriÅ¡iÄ‡ A.; PeriÅ¡iÄ‡ I.; PeriÅ¡iÄ‡ B.|Simulation-Based Engineering of Heterogeneous Collaborative Systemsâ€”A Novel Conceptual Framework|2023|Scopus|Sustainability (Switzerland)|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163110489&doi=10.3390%2fsu15118804&partnerID=40&md5=4212f0c3de928d2a678461626f738ebe|10.3390/su15118804|We discuss the collaboration support of loosely coupled Smart Systems through configurable hyper-frameworks. Based on the system-of-systems (SoS) paradigm, in this article, we propose the model of a novel extendible conceptual framework with domain-specific moderation support for model-based simulations and the engineering of complex heterogeneous systems. The domain knowledge meta-model and corresponding management enterprise architecture enable the creation of template-based specializations. The proposed SoS conceptual framework meta-model represents an initial framework prototype that supports modeling, simulation, analysis, and utilization of dynamic architecting of heterogeneous SoS configurations. A Smart-Habitat concept encapsulating Smart-Area, Smart-City, Smart-Lot, Smart-Building, and Smart-Unit abstractions illustrate the frameworksâ€™ applicability. The proposed SoS conceptual framework represents the initial conceptual support for modeling, simulation, analysis, and dynamic architecting of heterogeneous SoS configurations. We plan to refine the component architecture meta-model, specify a language workbench with Domain-Specific Orchestration Language support, and verify the configuration-based simulation manifest creation. These actions lead to the frameworkâ€™s next stage, an operational framework (OF) instance, as a transitional artifact to the aimed software framework (SwF) counterpart. Â© 2023 by the authors.||
|Liu X.; Tang L.; Zeng H.; Liu Y.; Zhang X.|Smart Design and Simulation of Aerospace Control System Based on Digital Twin; [èˆªå¤©æŽ§åˆ¶ç³»ç»ŸåŸºäºŽæ•°å­—å­ªç”Ÿçš„æ™ºæ…§è®¾è®¡ä»¿çœŸ]|2019|Scopus|Xitong Fangzhen Xuebao / Journal of System Simulation|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068462316&doi=10.16182%2fj.issn1004731x.joss.18-FZ0524&partnerID=40&md5=d10a1c1f324e5f5e8aedd5c31595ef24|10.16182/j.issn1004731x.joss.18-FZ0524|In accordance with the demand for intelligent development of spacecraft, and on the basis of the existing model-driven aerospace control design and simulation system, the new technological architectures using the digital twin and digital thread technique are carried out to achieve intelligent scheme design, simulation verification and in-orbit analysis. Employing the intelligent interconnection concept of cyber-physical systems, the space-ground integrated big data analysis and knowledge automation system are proposed. Based on this, the practical application scenarios are put forward through the full development flow and the entire life cycle. Not only it covers the smart application of information technology, more importantly, this novel design and simulation system emphasizes the development concept of facing knowledge and promoting innovation to meet the more complex task requirements in the future. Â© 2019, The Editorial Board of Journal of System Simulation. All right reserved.||
|H. -P. Bernhard; A. Zoitl; A. Springer|Smart Transducers in Distributed and Model-Driven Control Applications: Empowering Seamless Internet of Things Integration|2019|IEEE|IEEE Industrial Electronics Magazine|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8939295|10.1109/MIE.2019.2936626|In this article, we combine these two major ideas of industrial automation to reap the benefit of easy -to -use smart factory computation methods. We show how modeling means are adapted to use the TEDS description of any smart transducer. Such models communicate with the transducer at the time of execution. When transducers or models are changed, automatic validation allows a short commissioning phase.||
|Compagnucci I.; Snoeck M.; Asensio E.S.|Supporting Digital Twins Systems Integrating the MERODE Approach|2023|Scopus|Proceedings - 2023 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2023|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182392024&doi=10.1109%2fMODELS-C59198.2023.00079&partnerID=40&md5=f53f4716d55f2d9626fdd4ca724cced4|10.1109/MODELS-C59198.2023.00079|Digital Twins (DTs) have emerged as a promising concept, representing a new paradigm in smart systems engineering. However, the development of DTs pose significant challenges, particularly on the modeling and data management aspects. This paper presents a holistic approach to develop a DT implementation using a domain model derived from the standard SSN/SOSA ontologies. The proposed approach leverages the MERODE modeling method for rapid prototyping and validation, guaranteeing robust model quality checks and enabling the creation of flexible and reusable code adaptable to different architectural settings. Data management is enhanced through the use of the SOSA/SSN ontology, enabling semantic data models and inference strategies to achieve semantic interoperability. By combining MERODE and IoT ontologies, our approach aims to take a step forward in addressing the challenges linked to system complexity and data management in the development of DT. The proposed approach was validated by instantiating the proposed model with a real-life case.  Â© 2023 IEEE.||
|Laukotka, FN; Krause, D|Supporting Digital Twins for the Retrofit in Aviation by a Model-Driven Data Handling|2023||SYSTEMS||10.3390/systems11030142|Aviation is characterized by many stakeholders, long lifespans of its assets, and high requirements regarding safety, security, and documentation. To meet these requirements as well as customer needs, aircraft are regularly retrofitted with new cabins. During the planning and execution of this cabin retrofit, handling the needed and available data poses a challenge to the engineers. While much of the required data is available in some form, generally there is a lack of a digitally usable dataset of the specific aircraft-a virtual representation of the physical asset is missing. To support the implementation of such a digital twin and, thus, the overall process of retrofitting aircraft, an approach to model-driven data handling tailored to the unique circumstances and requirements of aviation is introduced. The methodology consists of a combination of systems engineering and data science techniques framed by an overarching procedure that iteratively creates and enhances a digitally accessible dataset of the relevant data, hence supporting the retrofit engineers by easing access to needed information. Besides the presentation of the research background and the methodology, a simplified example is shown, demonstrating the approach using abstracted but realistic information provided by partners from the industry.||
|Di Giovanni M.; Campanile L.; D'Onofrio A.; Marrone S.; Marulli F.; Romoli M.; Sabbarese C.; Verde L.|Supporting the Development of Digital Twins in Nuclear Waste Monitoring Systems|2023|Scopus|Procedia Computer Science|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183549313&doi=10.1016%2fj.procs.2023.10.307&partnerID=40&md5=3a8186d28d33ed5e4e3a6a62648616ef|10.1016/j.procs.2023.10.307|In a world whose attention to environmental and health problems is very high, the issue of properly managing nuclear waste is of a primary importance. Information and Communication Technologies have the due to support the definition of the next-generation plants for temporary storage of such wasting materials. This paper investigates on the adoption of one of the most cutting-edge techniques in computer science and engineering, i.e. Digital Twins, with the combination of other modern methods and technologies as Internet of Things, model-based and data-driven approaches. The result is the definition of a methodology able to support the construction of risk-aware facilities for storing nuclear waste. Â© 2023 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (https://creativecommons.org/licenses/by-nc-nd/4.0)||
|Valderas P.|Supporting the Implementation of Digital Twins for IoT-Enhanced BPs|2023|Scopus|Lecture Notes in Business Information Processing|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163280406&doi=10.1007%2f978-3-031-33080-3_14&partnerID=40&md5=84ef05c6e2d734d144642a4abb046093|10.1007/978-3-031-33080-3_14|IoT-Enhanced Business Processes make use of Internet of Things technology to integrate physical devices into the process as digital actors. Closely related to this topic arises the concept of Digital Twin, which is a virtual representation of real-world entities and processes that connect to the physical counterpart to represent, simulate, or predict changes in the physical system. There are many works that focus on supporting the high-fidelity implementation of Digital Twins for specific physical devices. However, few of them consider the process as a real-world entity to be integrated into the Digital Twin. In this work, we present a microservice architecture to support the implementation of Digital Twins for IoT-Enhanced Business Processes, considering not only the physical devices but also the process itself and the relationship among them. This architectural solution is supported by a model-driven development approach, which proposes (1) the construction of a BPMN model to represent an IoT-enhanced Business Process and (2) the application of model transformation to automatically generate both Digital Twin Definition Language (DTDL) models and microservice Java code templates. DTDL models are used in the implementation of the Digital Twins for the IoT-Enhanced Business Process. Java code templates are used to facilitate the implementation of the microservices required to deploy the IoT-enhanced Business Process and its Digital Twins into the proposed architecture and maintain the digital and physical parts synchronised. Â© 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.||
|W. Li; B. Li; H. Gao; C. Peng; W. Zhang; Y. Li; X. Ji|Survey and Practice on Architecture and Deployment Method of Digital Twin System for Intelligent Substation|2023|IEEE|2023 7th International Symposium on Computer Science and Intelligent Control (ISCSIC)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10409651|10.1109/ISCSIC60498.2023.00046|This article studies the architecture and deployment of a digital twin system for intelligent substations. Firstly, the development status of smart grid digital twins was investigated and summarized from typical architectures, key technologies, and application directions. Then, based on modern information technology, we proposed the architecture and deployment method of the intelligent substation digital twin system. The proposed system consists of a data collection layer, a model driven layer, and a twin application layer, which respectively elaborate on the specific content and advantages, and supplement the complete deployment method of the system. The intelligent substation digital twin system effectively promotes the digitization and intelligence of substations, providing a new construction and management mode, and has potential application prospects in promoting equipment status perception, deterioration trend analysis, and fault handling in the power industry.||
|A. Siriweera; K. Naruse|Survey on Cloud Robotics Architecture and Model-Driven Reference Architecture for Decentralized Multicloud Heterogeneous-Robotics Platform|2021|IEEE|IEEE Access|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9371712|10.1109/ACCESS.2021.3064192|Robotics engineering is gradually becoming an essential part of our daily life. However, it has been generating Big Data and seeking large computation cost because of the diversified sensors and processing requirements involved in heterogeneous robotics and their workflows. Therefore, cloud computing has become the incumbent platform for robotics. There are numerous works related to the architecture for cloud robotics. However, most cloud robotics architectures are ad hoc and are not based on a model. Inherent drawbacks of ad hoc approaches include being strictly domain specific and minimally customizable and adaptable. Moreover, heterogeneous cloud robotics platforms have been operating diverse requirements of industries and households. Nevertheless, there are certain benchmarks set to be achieved by Industry 4.0 and norms by Society 5.0. Those benchmarks and norms lead to new products and services in cross industries and alleviate the impending drawbacks. However, those should be achieved while retaining both the sovereignty and security of the respective systems and industries. This is equally applicable and an enormous challenge to the system-of-systems involving the cloud robotics domain. Therefore, we surveyed cloud robotics architectures. Then, we learned a top-down design approach involving a unified architectural framework as the cognitive approach for the highly variable and systematically complex challenges to be achieved in the next-generation cloud robotics domain. Reference architecture is a well-known approach for instantiating top-down unified architectural framework processes. Therefore, we proposed an architectural design process and modeling for the reference architecture for next-generation cloud robotics platforms.||
|J. Pfeiffer|Systematic Component-Oriented Language Reuse|2023|IEEE|2023 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems Companion (MODELS-C)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10350825|10.1109/MODELS-C59198.2023.00043|Modern-day software is increasingly developed by domain experts. Domain-specific languages (DSLs) help them to bridge the conceptual gap between the problem and the solution domain. Engineering these languages is complex, as it requires comprehensive white-box knowledge of constituents of DSLs, i.e., syntax and semantics, and their composition and realization in respective technological spaces of language workbenches. For efficient language engineering reusing existing languages by composition is essential. For this purpose, various language composition and variability mechanisms have been developed. However, in the literature, there exists no approach enabling systematic language reuse holistically, i.e., including syntax and semantics, in a black-box fashion. We propose an approach for the systematic component-oriented reuse of DSLs (SCOLaR) that supports the integrated reuse of syntax, well-formedness rules, and semantics via black-box language components that are composable along their interface in a language family. We implemented a prototypical version of our solution with the MontiCore language workbench, that supports embedding and aggregation of grammar-based languages with translational semantics realized with code-generators. In the future, we plan to improve our implementation with the support of other language workbenches and to provide a comprehensive evaluation with a series of case studies. With our work, we aim to advance the field of software language engineering by providing a novel method for black-box language reuse capturing syntax and semantics definitions for textual external, translational DSLs. This paper outlines our approach by stating the problem, motivating our research question, and proposing our solution, our plan for evaluation, and presenting expected contributions.||
|D. Yuan; T. Luo; C. Gu; K. Zhu|The Cyber-Physical System of Machine Tool Monitoring: A Model-Driven Approach With Extended Kalman Filter Implementation|2023|IEEE|IEEE Transactions on Industrial Informatics|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9998107|10.1109/TII.2022.3231422|The condition monitoring is essential to the advanced manufacturing process in the era of the fourth industrial revolution because it ensures the prediction and optimization of machine tool conditions via data analytics or physical modeling methods. The cyber-physical system (CPS) has the property of intellectuality, scalability, adaptability, and openness, making it suitable for machine tool monitoring. The current data-driven CPS method is prone to interpretability and generalization limitations due to the empirical selection of hyper-parameters in the model and the need for heterogeneous data. On the other hand, traditional model-driven systems are difficult to adjust models to practical working conditions data due to empirical equations constructed by offline data. This article proposes a novel model-driven cyber-physical system (MDCPS) to overcome these weaknesses. First, the physical model generates a counterpart of the machining process to form a cyber world, and sensors depict the real-time state of the machining process to form a physical world. Second, for deep fusion between the cyber and physical worlds, the extended Kalman filter (EKF) approach is applied to calibrate the empirical model with online measured data. Third, the model-based diagnosis and prediction methods are used for online monitoring and control. Case studies of MDCPS for machining monitoring are presented to prove the feasibility of this model-driven system.||
|Bariah, L; Debbah, M|The Interplay of AI and Digital Twin: Bridging the Gap between Data-Driven and Model-Driven Approaches|2024||IEEE WIRELESS COMMUNICATIONS||10.1109/MWC.133.2200447|The evolution of network virtualization and native artificial intelligence (AI) paradigms have conceptualized the vision of future wireless networks as a comprehensive entity operating in whole over a digital platform with smart interaction with the physical domain, paving the way for the blooming of the Digital Twin (DT) concept. The recent interest in the DT networks is fueled by the emergence of novel wireless technologies and use-cases that exacerbate the level of complexity to orchestrate the network and to manage its resources. Driven by AI, the key principle of the DT is to create a virtual twin for the physical entities and network dynamics where the virtual twin will be leveraged to generate synthetic data and offer an on-demand platform for AI model training. Despite the common understanding that AI is the seed for DT, we anticipate that the DT and AI will be enablers for each other in a way that overcomes their limitations and complements each others' benefits. In this article, we dig into the fundamentals of DT, where we reveal the role of DT in unifying model- and data-driven approaches, and explore the opportunities offered by DT in order to achieve the optimistic vision of 6G networks. We further unfold the essential role of the theoretical underpinnings in unlocking further opportunities by AI, and hence, we unveil their pivotal impact on the realization of reliable, efficient, and low-latency DT.||
|S. Bulut; T. G. Giese; M. Wende; R. Anderl|The Paperless Factory: From Document Driven Factories to Model Driven Factories|2020|IEEE|2020 IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9368341|10.1109/TALE48869.2020.9368341|Digital transformation, smart factories, Industrie 4.0, and cyber-physical systems define the 4th industrial revolution. These topics are widely discussed and are regarded with a high significance for enterprises all over the globe. Paperless factories however, are still unspecified in literature and enterprises face a challenge in finding a guideline in how to implement paperless factories. In this paper, we specify the characteristics of a paperless factory, the differentiation to a smart factory and propose a guideline for transitioning a document-based factory organization and control to a model-based one. The guideline is implemented in two teaching modules. These modules are the content of seminars, workshops, and consultation projects for the board of management, production supervisors, project leaders, and external consultants who are in charge of leading paper-based factories to partly or fully paperless factories.||
|B. Schenkenfelder; C. Salomon; G. Buchgeher; R. Schossleitner; C. Kerl|The Potential of Low-Code Development in the Manufacturing Industry|2023|IEEE|2023 IEEE 28th International Conference on Emerging Technologies and Factory Automation (ETFA)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10275503|10.1109/ETFA54631.2023.10275503|Low-Code (Software) Development (LCD or LCSD) promises to reduce time-to-market, lower development costs, and make software development accessible to domain experts without software development training. By raising the level of abstraction beyond code through visual programming and model-driven development, a Low-Code Development Platform (LCDP) provides the tools to create software using the low-code approach. LCDPs typically support specific application types and domains such as web applications, mobile applications, data analytics platforms and dashboards. While some LCDPs exist for control systems in the manufacturing industry, this domain is not yet fully supported. In this paper, we present a multiple-case study based on five interviews to explore the role LCDPs can play in industrial automation. In particular, we investigate which use cases are considered relevant for LCDPs and what the actual requirements for such platforms are from an industrial perspective. Our results show that many different manufacturing use cases could be implemented by or already benefit from LCDPs. However, successful future LCDPs must meet certain industry-specific requirements.||
|Liu K.; Wang P.; Li Q.|The Research of Aero-engine Digital Twin Model Based on Model-driven and Data-driven Fusion Methodâˆ—âˆ—National Science and Technology Major Project (2017-I-0003-0003)|2021|Scopus|Proceedings of 2021 IEEE 10th Data Driven Control and Learning Systems Conference, DDCLS 2021|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114200602&doi=10.1109%2fDDCLS52934.2021.9455625&partnerID=40&md5=827717ec0999b1d99fbb766e1c62fda4|10.1109/DDCLS52934.2021.9455625|With the rapid development of multi-field physical modeling, sensor network, big data processing and analysis and other information technologies, digital twin technology is gradually applied in the field of complex equipment operation and maintenance. Aero-engine is a typical complex equipment. The accurate monitoring in operation and performance degradation assessment and prediction are the key problems in maintenance. According to the definition of digital, the paper puts forward the concept of aero-engine digital twin and constructs an aero-engine digital twin model based on precise physical models, historical data and sensors data. The aero-engine digital twin model can predict the physical properties and can be applied to accurate monitoring in operation and performance degradation assessment and prediction. Â© 2021 IEEE.||
|M. VjeÅ¡tica; V. Dimitrieski; S. KordiÄ‡; S. RistiÄ‡; I. LukoviÄ‡; M. PisariÄ‡|The Syntax of a Multi-Level Production Process Modeling Language|2020|IEEE|2020 15th Conference on Computer Science and Information Systems (FedCSIS)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9222982|10.15439/2020F176|The fourth industrial revolution introduces changes in traditional manufacturing systems and creates basis for a lot-size-one production. The complexity of production processes is significantly increased, alongside the need to enable efficient process simulation, execution, monitoring, real-time decision making and control. The main goal of our research is to define a methodological approach and a software solution in which the Model-Driven Software Development (MDSD) principles and Domain-Specific Modeling Languages (DSMLs) are used to create a framework for the formal description and automatic execution of production processes. In that way production process models are used as central artefacts to manage the production. In this paper, we propose a DSML which can be used to create production process models that are suitable for automatic generation of executable code. The generated code is used for automatic execution of production processes within a simulation or a shop floor.||
|V. Kulkarni; S. Reddy; S. Barat; J. Dutta|Toward a Symbiotic Approach Leveraging Generative AI for Model Driven Engineering|2023|IEEE|2023 ACM/IEEE 26th International Conference on Model Driven Engineering Languages and Systems (MODELS)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10343767|10.1109/MODELS58315.2023.00039|Model Driven Engineering (MDE) proposes models as primary artefacts for analysis, simulation, software development etc. While MDE has delivered on the promise of enhanced productivity through automation, it continues to pose a significant entry barrier for domain experts who are typically not well-versed with MDE technology. With modelling gaining traction for analysis-heavy use cases like decision-making and regulatory compliance where domain experts play a central role, this barrier is beginning to hurt even more. We posit that Generative AI techniques can significantly lower this barrier by enabling domain experts to construct purposive models by operating at natural language level. This requires domain experts to interact with Generative AI tools using the right purpose-specific contextual prompts. We propose a model-driven approach where purposive meta models guide the interactions between domain expert and Generative AI to generate such prompts. The proposed approach helps in overcoming some of the limitations of Generative AI such as missing local context, limited context window size, attention fading etc. Industry scale models are typically large, necessitating a team of experts to work in a coordinated manner which requires sharing of outputs and persistence across sessions. Our approach brings together MDE and Generative AI in a symbiotic relationship complimenting respective strengths and overcoming limitations. We have validated this approach for development of digital twin based applications and early results are encouraging.||
|Margaria T.; Schieweck A.|Towards Engineering Digital Twins byÂ Active Behaviour Mining|2021|Scopus|Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120864161&doi=10.1007%2f978-3-030-91384-7_8&partnerID=40&md5=d8f5bd1a3f460de4568ba66bb3bed278|10.1007/978-3-030-91384-7_8|In the context of Confirm, the Irish Research Centre on Smart Manufacturing, field demonstrators are used to show new techniques to industrial partners, various kinds of students, and the general public alike. Considering the robotics demonstrator for the Digital Thread concept used in Confirm, which is a small cyberphysical system based on the UR3 cobot and a web controller for it, we apply Active Automata Learning in order to obtain a Digital Twin for it. Behavior mining done in this fashion is nowadays uncommon, but it has various advantages over, e.g., models obtained with popular AI techniques in that the AAL models are accurate deterministic behavioural explanations for the system behaviour at the chosen level of abstraction, and they may be further amenable to formal verification, e.g., by model checking, in order to establish properties of interest. This extension has the effect of showcasing the Digital Twin concept, the AAL technique, the use of model checking, and the importance of working with formal models that are amenable to these technologies. We then reflect on the nature of the models and their uses and meaning, from the point of view of the comments and questions we receive in the demonstrations. We also consider the use of a feature-based approach to modelling the systems and their interactions, which is a further aspect for which the demonstrator could be used, with a special attention to the aspects of this work, like AAL and the feature based and feature interaction research, that connect directly with the collaboration with and the research of Bengt Jonsson. Â© 2021, Springer Nature Switzerland AG.||
|Jayaraman R.; Lehner D.; Klikovits S.; Wimmer M.|Towards Generating Model-Driven Speech Interfaces for Digital Twins|2023|Scopus|Proceedings - 2023 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2023|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182401187&doi=10.1109%2fMODELS-C59198.2023.00080&partnerID=40&md5=86cf343ca57da1eceaf08395886d6cec|10.1109/MODELS-C59198.2023.00080|The recent decade saw enormous advances of the capabilities of speech synthesis and speech recognition. While specific benefits depend on the individual applications, speech interfaces typically increase accessibility, enable 'hands-free' and 'no-screen' interaction, and often increase interaction speed and allow for more flexible usage patterns and increased multitasking, leading to higher user satisfaction. This paper presents a method to transfer these powerful benefits to the digital twin (DT) domain by automatically generating speech interfaces for DT applications. Our approach is based on Model Driven Engineering principles, where we automatically deduce command patterns from structural model information as used in, e.g., DT platform specifications. The speech interface generation is highly configurable and extendable, thus it can be applied to different DT models. The concepts behind the generator are generic as well, thus they can be ported to other applications and platforms. We validate our approach by applying it to two DT demonstration cases and provide a detailed description of the sketch interface configuration workflow.  Â© 2023 IEEE.||
|P. GaramvÃ¶lgyi; I. Kocsis; B. Gehl; A. Klenik|Towards Model-Driven Engineering of Smart Contracts for Cyber-Physical Systems|2018|IEEE|2018 48th Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops (DSN-W)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8416237|10.1109/DSN-W.2018.00052|Applications of Distributed Ledger Technologies (DLTs) in IoT and Cyber-Physical Systems (CPS) are rapidly emerging. However, developing correct and resilient smart contracts for these use cases is even less understood than it is for cryptocurrency-based contracts. This paper presents an initial approach for generating smart contracts for coordinating the usage of cyber-physical system elements from UML statecharts. While the current target platform is Ethereum, our approach can easily be extended to other blockchain platforms.||
|H. Marah; L. Lima; M. Challenger; H. Vangheluwe|Towards Ontology Enabled Agent-Based Twinning for Cyber-Physical Systems|2023|IEEE|2023 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems Companion (MODELS-C)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10350497|10.1109/MODELS-C59198.2023.00078|The twinning paradigm is a concept that embraces end-to-end amalgamation and bridging the physical and cyber worlds. Harnessing the power of twinning to cyber-physical systems offers several benefits and opportunities, that are encountered by multiple challenges. Data integration, knowledge representation, reasoning, and inferencing are crucial for providing dependable services to the twinned systems. To address these challenges, an ontology-enabled approach for modelling cyber-physical systems and their twins is proposed, which is incorporated with an intelligent agent-driven representation of the different elements of the system. Applied to a case study, this approach enables representing the knowledge of the system and its environment, capturing different aspects and integrating heterogeneous data from various sources. This allows performing reasoning and inferencing on the system to obtain valuable insights and information.||
|Eisenberg M.; Lehner D.; Sindelar R.; Wimmer M.|Towards Reactive Planning withÂ Digital Twins andÂ Model-Driven Optimization|2022|Scopus|Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)|https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142747553&doi=10.1007%2f978-3-031-19762-8_5&partnerID=40&md5=647f1fb43ba6e5560ec6930329484073|10.1007/978-3-031-19762-8_5|Digital Twins are emerging in several domains. They allow to connect various models with running systems based on bi-directional data exchange. Thus, design models can be extended with runtime views which also opens the door for many additional techniques such as identifying unexpected system changes during runtime. However, dedicated reactions to these unexpected changes, such as adapting an existing plan which has been computed in advance and may no longer be seen beneficial, are still often neglected in Digital Twins. To tackle this shortcoming, we propose so-called reactive planning that integrates Digital Twins with planning approaches to react to unforeseen changes during plan execution. In particular, we introduce an extended Digital Twin architecture which allows to integrate existing model-driven optimization frameworks. Based on this integration, we present different strategies how the replanning can be performed by utilizing the information and services available in Digital Twins. We evaluate our approach for a stack allocation case study. This evaluation yields promising results on how to effectively improve existing plans during runtime, but also allows to identify future lines of research in this area. Â© 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.||
|Paredis, R; Vangheluwe, H|Towards a Digital Z Framework Based on a Family of Architectures and a Virtual Knowledge Graph|2022|ACM|ACM/IEEE 25TH INTERNATIONAL CONFERENCE ON MODEL DRIVEN ENGINEERING LANGUAGES AND SYSTEMS, MODELS 2022 COMPANION||10.1145/3550356.3561543|The purpose of systems engineering is to, often collaboratively and following complex workflows, analyse, design, optimize, operate, and evolve complex, cyber-physical systems. This paper proposes a vision of a general framework for the design, deployment and operation of Digital Z (where Z can be model, shadow, twin, passport, avatar...). Different Digital Zs are used, often in combination, for various purposes during systems engineering. That is why we propose a family of architectures for different Digital Zs. Each Digital Z architecture is constructed based on the engineers' goals. These goals can always be reduced to the observation, satisfaction, or optimization of some Properties of Interest (PoIs). Example PoIs are safety, and average energy consumption. We propose to have one Digital Z architecture per PoI. The different Digital Zs may be combined into an ecosystem. More variability is introduced when we zoom into the deployment of Digital Zs. Common choices for network communication such as DDS and MQTT each have their own strengths and weaknesses which must be taken into account when trying to satisfy non-functional properties such as meeting real-time deadlines. We also introduce the Modelverse, a Virtual (Federated) Knowledge Graph (VKG). It is used as a source of knowledge to aid in the construction of experiments which answer user's questions about PoIs. These, possibly concurrent, experiments are in essence particular Digital Z ecosystems/architectures. When the experiments provide answers, these are added to the VKG knowledge base in the form (question, experiment architecture, answer). The glue between the above is a template workflow. We sketch the above concepts by means of concrete examples and compare them with existing Digital Z definitions and frameworks such as the 5D model.||
|D. AntanasijeviÄ‡; S. RistiÄ‡; M. VieÅ¡tica; V. Dimitrieski; M. PisariÄ‡|Towards a Formal Specification of Human Worker for Industry 4.0|2022|IEEE|2022 IEEE 16th International Scientific Conference on Informatics (Informatics)|https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10083444|10.1109/Informatics57926.2022.10083444|Industry 4.0 aims to build open and intelligent manufacturing platforms in which humans, machines, and other resources communicate with each other. Modeling techniques and simulation of production processes can be used to facilitate flexibility and automation of a shop floor. In previous research we have proposed an approach to support production process modeling based on Model- Driven principles alongside with a Domain-Specific Modeling Language named MultiProLan which can be used to create production process models suitable for automatic generation of executable code that enables automatic execution of production processes within a simulation or a shop floor. Here we propose a research on the extension of MultiProLan language aimed at human worker modeling in the context of Industry 4.0. The language extension would enable the formal specification of human worker's roles, skills, competencies, capabilities, and limitations in order to achieve the better integration of human workers and machines in the smart factory.||
